Store,log(CompetitionDistiance),Promo,Promo2,SchoolHoliday,StoreType,Assortment,StateHoliday,DayOfWeek,Month,Day,Year,WeekOfYear,CompetitionOpen,Promo2Open,IsPromo2Month,Id
911,9.71057005653,1,0,0,1,3,0,1,9,15,2015,38,0.0,0.0,0,2416
911,9.71057005653,1,0,0,1,3,0,0,9,14,2015,38,0.0,0.0,0,3272
911,9.71057005653,0,0,0,1,3,0,6,9,13,2015,37,0.0,0.0,0,4128
911,9.71057005653,0,0,0,1,3,0,5,9,12,2015,37,0.0,0.0,0,4984
911,9.71057005653,0,0,0,1,3,0,4,9,11,2015,37,0.0,0.0,0,5840
911,9.71057005653,0,0,0,1,3,0,3,9,10,2015,37,0.0,0.0,0,6696
911,9.71057005653,0,0,0,1,3,0,2,9,9,2015,37,0.0,0.0,0,7552
911,9.71057005653,0,0,0,1,3,0,1,9,8,2015,37,0.0,0.0,0,8408
911,9.71057005653,0,0,0,1,3,0,0,9,7,2015,37,0.0,0.0,0,9264
911,9.71057005653,0,0,0,1,3,0,6,9,6,2015,36,0.0,0.0,0,10120
911,9.71057005653,0,0,0,1,3,0,5,9,5,2015,36,0.0,0.0,0,10976
911,9.71057005653,1,0,0,1,3,0,4,9,4,2015,36,0.0,0.0,0,11832
911,9.71057005653,1,0,0,1,3,0,3,9,3,2015,36,0.0,0.0,0,12688
911,9.71057005653,1,0,0,1,3,0,2,9,2,2015,36,0.0,0.0,0,13544
911,9.71057005653,1,0,0,1,3,0,1,9,1,2015,36,0.0,0.0,0,14400
911,9.71057005653,1,0,0,1,3,0,0,8,31,2015,36,0.0,0.0,0,15256
911,9.71057005653,0,0,0,1,3,0,6,8,30,2015,35,0.0,0.0,0,16112
911,9.71057005653,0,0,0,1,3,0,5,8,29,2015,35,0.0,0.0,0,16968
911,9.71057005653,0,0,1,1,3,0,4,8,28,2015,35,0.0,0.0,0,17824
911,9.71057005653,0,0,1,1,3,0,3,8,27,2015,35,0.0,0.0,0,18680
911,9.71057005653,0,0,1,1,3,0,2,8,26,2015,35,0.0,0.0,0,19536
911,9.71057005653,0,0,1,1,3,0,1,8,25,2015,35,0.0,0.0,0,20392
911,9.71057005653,0,0,1,1,3,0,0,8,24,2015,35,0.0,0.0,0,21248
911,9.71057005653,0,0,0,1,3,0,6,8,23,2015,34,0.0,0.0,0,22104
911,9.71057005653,0,0,0,1,3,0,5,8,22,2015,34,0.0,0.0,0,22960
911,9.71057005653,1,0,1,1,3,0,4,8,21,2015,34,0.0,0.0,0,23816
911,9.71057005653,1,0,1,1,3,0,3,8,20,2015,34,0.0,0.0,0,24672
911,9.71057005653,1,0,1,1,3,0,2,8,19,2015,34,0.0,0.0,0,25528
911,9.71057005653,1,0,1,1,3,0,1,8,18,2015,34,0.0,0.0,0,26384
911,9.71057005653,1,0,1,1,3,0,0,8,17,2015,34,0.0,0.0,0,27240
911,9.71057005653,0,0,0,1,3,0,6,8,16,2015,33,0.0,0.0,0,28096
911,9.71057005653,0,0,0,1,3,0,5,8,15,2015,33,0.0,0.0,0,28952
911,9.71057005653,0,0,1,1,3,0,4,8,14,2015,33,0.0,0.0,0,29808
911,9.71057005653,0,0,1,1,3,0,3,8,13,2015,33,0.0,0.0,0,30664
911,9.71057005653,0,0,1,1,3,0,2,8,12,2015,33,0.0,0.0,0,31520
911,9.71057005653,0,0,1,1,3,0,1,8,11,2015,33,0.0,0.0,0,32376
911,9.71057005653,0,0,1,1,3,0,0,8,10,2015,33,0.0,0.0,0,33232
911,9.71057005653,0,0,0,1,3,0,6,8,9,2015,32,0.0,0.0,0,34088
911,9.71057005653,0,0,0,1,3,0,5,8,8,2015,32,0.0,0.0,0,34944
911,9.71057005653,1,0,1,1,3,0,4,8,7,2015,32,0.0,0.0,0,35800
911,9.71057005653,1,0,1,1,3,0,3,8,6,2015,32,0.0,0.0,0,36656
911,9.71057005653,1,0,1,1,3,0,2,8,5,2015,32,0.0,0.0,0,37512
911,9.71057005653,1,0,1,1,3,0,1,8,4,2015,32,0.0,0.0,0,38368
911,9.71057005653,1,0,1,1,3,0,0,8,3,2015,32,0.0,0.0,0,39224
911,9.71057005653,0,0,0,1,3,0,6,8,2,2015,31,0.0,0.0,0,40080
911,9.71057005653,0,0,0,1,3,0,5,8,1,2015,31,0.0,0.0,0,40936
912,8.0394799191,1,0,0,3,3,0,3,9,17,2015,38,64.0,0.0,0,705
912,8.0394799191,1,0,0,3,3,0,2,9,16,2015,38,64.0,0.0,0,1561
912,8.0394799191,1,0,0,3,3,0,1,9,15,2015,38,64.0,0.0,0,2417
912,8.0394799191,1,0,0,3,3,0,0,9,14,2015,38,64.0,0.0,0,3273
912,8.0394799191,0,0,0,3,3,0,6,9,13,2015,37,64.0,0.0,0,4129
912,8.0394799191,0,0,0,3,3,0,5,9,12,2015,37,64.0,0.0,0,4985
912,8.0394799191,0,0,0,3,3,0,4,9,11,2015,37,64.0,0.0,0,5841
912,8.0394799191,0,0,0,3,3,0,3,9,10,2015,37,64.0,0.0,0,6697
912,8.0394799191,0,0,0,3,3,0,2,9,9,2015,37,64.0,0.0,0,7553
912,8.0394799191,0,0,0,3,3,0,1,9,8,2015,37,64.0,0.0,0,8409
912,8.0394799191,0,0,0,3,3,0,0,9,7,2015,37,64.0,0.0,0,9265
912,8.0394799191,0,0,0,3,3,0,6,9,6,2015,36,64.0,0.0,0,10121
912,8.0394799191,0,0,0,3,3,0,5,9,5,2015,36,64.0,0.0,0,10977
912,8.0394799191,1,0,0,3,3,0,4,9,4,2015,36,64.0,0.0,0,11833
912,8.0394799191,1,0,0,3,3,0,3,9,3,2015,36,64.0,0.0,0,12689
912,8.0394799191,1,0,0,3,3,0,2,9,2,2015,36,64.0,0.0,0,13545
912,8.0394799191,1,0,0,3,3,0,1,9,1,2015,36,64.0,0.0,0,14401
912,8.0394799191,1,0,0,3,3,0,0,8,31,2015,36,63.0,0.0,0,15257
912,8.0394799191,0,0,0,3,3,0,6,8,30,2015,35,63.0,0.0,0,16113
912,8.0394799191,0,0,0,3,3,0,5,8,29,2015,35,63.0,0.0,0,16969
912,8.0394799191,0,0,1,3,3,0,4,8,28,2015,35,63.0,0.0,0,17825
912,8.0394799191,0,0,1,3,3,0,3,8,27,2015,35,63.0,0.0,0,18681
912,8.0394799191,0,0,1,3,3,0,2,8,26,2015,35,63.0,0.0,0,19537
912,8.0394799191,0,0,1,3,3,0,1,8,25,2015,35,63.0,0.0,0,20393
912,8.0394799191,0,0,1,3,3,0,0,8,24,2015,35,63.0,0.0,0,21249
912,8.0394799191,0,0,0,3,3,0,6,8,23,2015,34,63.0,0.0,0,22105
912,8.0394799191,0,0,0,3,3,0,5,8,22,2015,34,63.0,0.0,0,22961
912,8.0394799191,1,0,1,3,3,0,4,8,21,2015,34,63.0,0.0,0,23817
912,8.0394799191,1,0,1,3,3,0,3,8,20,2015,34,63.0,0.0,0,24673
912,8.0394799191,1,0,1,3,3,0,2,8,19,2015,34,63.0,0.0,0,25529
912,8.0394799191,1,0,1,3,3,0,1,8,18,2015,34,63.0,0.0,0,26385
912,8.0394799191,1,0,1,3,3,0,0,8,17,2015,34,63.0,0.0,0,27241
912,8.0394799191,0,0,0,3,3,0,6,8,16,2015,33,63.0,0.0,0,28097
912,8.0394799191,0,0,0,3,3,0,5,8,15,2015,33,63.0,0.0,0,28953
912,8.0394799191,0,0,1,3,3,0,4,8,14,2015,33,63.0,0.0,0,29809
912,8.0394799191,0,0,1,3,3,0,3,8,13,2015,33,63.0,0.0,0,30665
912,8.0394799191,0,0,1,3,3,0,2,8,12,2015,33,63.0,0.0,0,31521
912,8.0394799191,0,0,1,3,3,0,1,8,11,2015,33,63.0,0.0,0,32377
912,8.0394799191,0,0,1,3,3,0,0,8,10,2015,33,63.0,0.0,0,33233
912,8.0394799191,0,0,0,3,3,0,6,8,9,2015,32,63.0,0.0,0,34089
912,8.0394799191,0,0,0,3,3,0,5,8,8,2015,32,63.0,0.0,0,34945
912,8.0394799191,1,0,1,3,3,0,4,8,7,2015,32,63.0,0.0,0,35801
912,8.0394799191,1,0,1,3,3,0,3,8,6,2015,32,63.0,0.0,0,36657
912,8.0394799191,1,0,1,3,3,0,2,8,5,2015,32,63.0,0.0,0,37513
912,8.0394799191,1,0,1,3,3,0,1,8,4,2015,32,63.0,0.0,0,38369
912,8.0394799191,1,0,1,3,3,0,0,8,3,2015,32,63.0,0.0,0,39225
912,8.0394799191,0,0,0,3,3,0,6,8,2,2015,31,63.0,0.0,0,40081
912,8.0394799191,0,0,0,3,3,0,5,8,1,2015,31,63.0,0.0,0,40937
913,5.63835466933,1,0,0,1,1,0,3,9,17,2015,38,0.0,0.0,0,706
913,5.63835466933,1,0,0,1,1,0,2,9,16,2015,38,0.0,0.0,0,1562
913,5.63835466933,1,0,0,1,1,0,1,9,15,2015,38,0.0,0.0,0,2418
913,5.63835466933,1,0,0,1,1,0,0,9,14,2015,38,0.0,0.0,0,3274
913,5.63835466933,0,0,0,1,1,0,6,9,13,2015,37,0.0,0.0,0,4130
913,5.63835466933,0,0,0,1,1,0,5,9,12,2015,37,0.0,0.0,0,4986
913,5.63835466933,0,0,0,1,1,0,4,9,11,2015,37,0.0,0.0,0,5842
913,5.63835466933,0,0,0,1,1,0,3,9,10,2015,37,0.0,0.0,0,6698
913,5.63835466933,0,0,0,1,1,0,2,9,9,2015,37,0.0,0.0,0,7554
913,5.63835466933,0,0,0,1,1,0,1,9,8,2015,37,0.0,0.0,0,8410
913,5.63835466933,0,0,0,1,1,0,0,9,7,2015,37,0.0,0.0,0,9266
913,5.63835466933,0,0,0,1,1,0,6,9,6,2015,36,0.0,0.0,0,10122
913,5.63835466933,0,0,0,1,1,0,5,9,5,2015,36,0.0,0.0,0,10978
913,5.63835466933,1,0,1,1,1,0,4,9,4,2015,36,0.0,0.0,0,11834
913,5.63835466933,1,0,1,1,1,0,3,9,3,2015,36,0.0,0.0,0,12690
913,5.63835466933,1,0,1,1,1,0,2,9,2,2015,36,0.0,0.0,0,13546
913,5.63835466933,1,0,1,1,1,0,1,9,1,2015,36,0.0,0.0,0,14402
913,5.63835466933,1,0,1,1,1,0,0,8,31,2015,36,0.0,0.0,0,15258
913,5.63835466933,0,0,0,1,1,0,6,8,30,2015,35,0.0,0.0,0,16114
913,5.63835466933,0,0,0,1,1,0,5,8,29,2015,35,0.0,0.0,0,16970
913,5.63835466933,0,0,1,1,1,0,4,8,28,2015,35,0.0,0.0,0,17826
913,5.63835466933,0,0,1,1,1,0,3,8,27,2015,35,0.0,0.0,0,18682
913,5.63835466933,0,0,1,1,1,0,2,8,26,2015,35,0.0,0.0,0,19538
913,5.63835466933,0,0,1,1,1,0,1,8,25,2015,35,0.0,0.0,0,20394
913,5.63835466933,0,0,1,1,1,0,0,8,24,2015,35,0.0,0.0,0,21250
913,5.63835466933,0,0,0,1,1,0,6,8,23,2015,34,0.0,0.0,0,22106
913,5.63835466933,0,0,0,1,1,0,5,8,22,2015,34,0.0,0.0,0,22962
913,5.63835466933,1,0,1,1,1,0,4,8,21,2015,34,0.0,0.0,0,23818
913,5.63835466933,1,0,1,1,1,0,3,8,20,2015,34,0.0,0.0,0,24674
913,5.63835466933,1,0,1,1,1,0,2,8,19,2015,34,0.0,0.0,0,25530
913,5.63835466933,1,0,1,1,1,0,1,8,18,2015,34,0.0,0.0,0,26386
913,5.63835466933,1,0,1,1,1,0,0,8,17,2015,34,0.0,0.0,0,27242
913,5.63835466933,0,0,0,1,1,0,6,8,16,2015,33,0.0,0.0,0,28098
913,5.63835466933,0,0,0,1,1,0,5,8,15,2015,33,0.0,0.0,0,28954
913,5.63835466933,0,0,1,1,1,0,4,8,14,2015,33,0.0,0.0,0,29810
913,5.63835466933,0,0,1,1,1,0,3,8,13,2015,33,0.0,0.0,0,30666
913,5.63835466933,0,0,1,1,1,0,2,8,12,2015,33,0.0,0.0,0,31522
913,5.63835466933,0,0,1,1,1,0,1,8,11,2015,33,0.0,0.0,0,32378
913,5.63835466933,0,0,1,1,1,0,0,8,10,2015,33,0.0,0.0,0,33234
913,5.63835466933,0,0,0,1,1,0,6,8,9,2015,32,0.0,0.0,0,34090
913,5.63835466933,0,0,0,1,1,0,5,8,8,2015,32,0.0,0.0,0,34946
913,5.63835466933,1,0,1,1,1,0,4,8,7,2015,32,0.0,0.0,0,35802
913,5.63835466933,1,0,1,1,1,0,3,8,6,2015,32,0.0,0.0,0,36658
913,5.63835466933,1,0,1,1,1,0,2,8,5,2015,32,0.0,0.0,0,37514
913,5.63835466933,1,0,1,1,1,0,1,8,4,2015,32,0.0,0.0,0,38370
913,5.63835466933,1,0,1,1,1,0,0,8,3,2015,32,0.0,0.0,0,39226
913,5.63835466933,0,0,0,1,1,0,6,8,2,2015,31,0.0,0.0,0,40082
913,5.63835466933,0,0,0,1,1,0,5,8,1,2015,31,0.0,0.0,0,40938
914,7.8789129123,1,1,0,3,3,0,3,9,17,2015,38,53.0,40.0,1,707
914,7.8789129123,1,1,0,3,3,0,2,9,16,2015,38,53.0,40.0,1,1563
914,7.8789129123,1,1,0,3,3,0,1,9,15,2015,38,53.0,40.0,1,2419
914,7.8789129123,1,1,0,3,3,0,0,9,14,2015,38,53.0,40.0,1,3275
914,7.8789129123,0,1,0,3,3,0,6,9,13,2015,37,53.0,39.75,1,4131
914,7.8789129123,0,1,0,3,3,0,5,9,12,2015,37,53.0,39.75,1,4987
914,7.8789129123,0,1,0,3,3,0,4,9,11,2015,37,53.0,39.75,1,5843
914,7.8789129123,0,1,0,3,3,0,3,9,10,2015,37,53.0,39.75,1,6699
914,7.8789129123,0,1,0,3,3,0,2,9,9,2015,37,53.0,39.75,1,7555
914,7.8789129123,0,1,0,3,3,0,1,9,8,2015,37,53.0,39.75,1,8411
914,7.8789129123,0,1,0,3,3,0,0,9,7,2015,37,53.0,39.75,1,9267
914,7.8789129123,0,1,0,3,3,0,6,9,6,2015,36,53.0,39.5,1,10123
914,7.8789129123,0,1,0,3,3,0,5,9,5,2015,36,53.0,39.5,1,10979
914,7.8789129123,1,1,0,3,3,0,4,9,4,2015,36,53.0,39.5,1,11835
914,7.8789129123,1,1,0,3,3,0,3,9,3,2015,36,53.0,39.5,1,12691
914,7.8789129123,1,1,0,3,3,0,2,9,2,2015,36,53.0,39.5,1,13547
914,7.8789129123,1,1,0,3,3,0,1,9,1,2015,36,53.0,39.5,1,14403
914,7.8789129123,1,1,0,3,3,0,0,8,31,2015,36,52.0,39.5,0,15259
914,7.8789129123,0,1,0,3,3,0,6,8,30,2015,35,52.0,39.25,0,16115
914,7.8789129123,0,1,0,3,3,0,5,8,29,2015,35,52.0,39.25,0,16971
914,7.8789129123,0,1,1,3,3,0,4,8,28,2015,35,52.0,39.25,0,17827
914,7.8789129123,0,1,1,3,3,0,3,8,27,2015,35,52.0,39.25,0,18683
914,7.8789129123,0,1,1,3,3,0,2,8,26,2015,35,52.0,39.25,0,19539
914,7.8789129123,0,1,1,3,3,0,1,8,25,2015,35,52.0,39.25,0,20395
914,7.8789129123,0,1,1,3,3,0,0,8,24,2015,35,52.0,39.25,0,21251
914,7.8789129123,0,1,0,3,3,0,6,8,23,2015,34,52.0,39.0,0,22107
914,7.8789129123,0,1,0,3,3,0,5,8,22,2015,34,52.0,39.0,0,22963
914,7.8789129123,1,1,1,3,3,0,4,8,21,2015,34,52.0,39.0,0,23819
914,7.8789129123,1,1,1,3,3,0,3,8,20,2015,34,52.0,39.0,0,24675
914,7.8789129123,1,1,1,3,3,0,2,8,19,2015,34,52.0,39.0,0,25531
914,7.8789129123,1,1,1,3,3,0,1,8,18,2015,34,52.0,39.0,0,26387
914,7.8789129123,1,1,1,3,3,0,0,8,17,2015,34,52.0,39.0,0,27243
914,7.8789129123,0,1,0,3,3,0,6,8,16,2015,33,52.0,38.75,0,28099
914,7.8789129123,0,1,0,3,3,0,5,8,15,2015,33,52.0,38.75,0,28955
914,7.8789129123,0,1,1,3,3,0,4,8,14,2015,33,52.0,38.75,0,29811
914,7.8789129123,0,1,1,3,3,0,3,8,13,2015,33,52.0,38.75,0,30667
914,7.8789129123,0,1,1,3,3,0,2,8,12,2015,33,52.0,38.75,0,31523
914,7.8789129123,0,1,1,3,3,0,1,8,11,2015,33,52.0,38.75,0,32379
914,7.8789129123,0,1,1,3,3,0,0,8,10,2015,33,52.0,38.75,0,33235
914,7.8789129123,0,1,0,3,3,0,6,8,9,2015,32,52.0,38.5,0,34091
914,7.8789129123,0,1,0,3,3,0,5,8,8,2015,32,52.0,38.5,0,34947
914,7.8789129123,1,1,1,3,3,0,4,8,7,2015,32,52.0,38.5,0,35803
914,7.8789129123,1,1,1,3,3,0,3,8,6,2015,32,52.0,38.5,0,36659
914,7.8789129123,1,1,1,3,3,0,2,8,5,2015,32,52.0,38.5,0,37515
914,7.8789129123,1,1,1,3,3,0,1,8,4,2015,32,52.0,38.5,0,38371
914,7.8789129123,1,1,1,3,3,0,0,8,3,2015,32,52.0,38.5,0,39227
914,7.8789129123,0,1,0,3,3,0,6,8,2,2015,31,52.0,38.25,0,40083
914,7.8789129123,0,1,0,3,3,0,5,8,1,2015,31,52.0,38.25,0,40939
915,6.47850964221,1,1,0,4,3,0,3,9,17,2015,38,30.0,11.5,0,708
915,6.47850964221,1,1,0,4,3,0,2,9,16,2015,38,30.0,11.5,0,1564
915,6.47850964221,1,1,0,4,3,0,1,9,15,2015,38,30.0,11.5,0,2420
915,6.47850964221,1,1,1,4,3,0,0,9,14,2015,38,30.0,11.5,0,3276
915,6.47850964221,0,1,0,4,3,0,6,9,13,2015,37,30.0,11.25,0,4132
915,6.47850964221,0,1,0,4,3,0,5,9,12,2015,37,30.0,11.25,0,4988
915,6.47850964221,0,1,1,4,3,0,4,9,11,2015,37,30.0,11.25,0,5844
915,6.47850964221,0,1,1,4,3,0,3,9,10,2015,37,30.0,11.25,0,6700
915,6.47850964221,0,1,1,4,3,0,2,9,9,2015,37,30.0,11.25,0,7556
915,6.47850964221,0,1,1,4,3,0,1,9,8,2015,37,30.0,11.25,0,8412
915,6.47850964221,0,1,1,4,3,0,0,9,7,2015,37,30.0,11.25,0,9268
915,6.47850964221,0,1,0,4,3,0,6,9,6,2015,36,30.0,11.0,0,10124
915,6.47850964221,0,1,0,4,3,0,5,9,5,2015,36,30.0,11.0,0,10980
915,6.47850964221,1,1,1,4,3,0,4,9,4,2015,36,30.0,11.0,0,11836
915,6.47850964221,1,1,1,4,3,0,3,9,3,2015,36,30.0,11.0,0,12692
915,6.47850964221,1,1,1,4,3,0,2,9,2,2015,36,30.0,11.0,0,13548
915,6.47850964221,1,1,1,4,3,0,1,9,1,2015,36,30.0,11.0,0,14404
915,6.47850964221,1,1,1,4,3,0,0,8,31,2015,36,29.0,11.0,0,15260
915,6.47850964221,0,1,0,4,3,0,6,8,30,2015,35,29.0,10.75,0,16116
915,6.47850964221,0,1,0,4,3,0,5,8,29,2015,35,29.0,10.75,0,16972
915,6.47850964221,0,1,1,4,3,0,4,8,28,2015,35,29.0,10.75,0,17828
915,6.47850964221,0,1,1,4,3,0,3,8,27,2015,35,29.0,10.75,0,18684
915,6.47850964221,0,1,1,4,3,0,2,8,26,2015,35,29.0,10.75,0,19540
915,6.47850964221,0,1,1,4,3,0,1,8,25,2015,35,29.0,10.75,0,20396
915,6.47850964221,0,1,1,4,3,0,0,8,24,2015,35,29.0,10.75,0,21252
915,6.47850964221,0,1,0,4,3,0,6,8,23,2015,34,29.0,10.5,0,22108
915,6.47850964221,0,1,0,4,3,0,5,8,22,2015,34,29.0,10.5,0,22964
915,6.47850964221,1,1,1,4,3,0,4,8,21,2015,34,29.0,10.5,0,23820
915,6.47850964221,1,1,1,4,3,0,3,8,20,2015,34,29.0,10.5,0,24676
915,6.47850964221,1,1,1,4,3,0,2,8,19,2015,34,29.0,10.5,0,25532
915,6.47850964221,1,1,1,4,3,0,1,8,18,2015,34,29.0,10.5,0,26388
915,6.47850964221,1,1,1,4,3,0,0,8,17,2015,34,29.0,10.5,0,27244
915,6.47850964221,0,1,0,4,3,0,6,8,16,2015,33,29.0,10.25,0,28100
915,6.47850964221,0,1,0,4,3,1,5,8,15,2015,33,29.0,10.25,0,28956
915,6.47850964221,0,1,1,4,3,0,4,8,14,2015,33,29.0,10.25,0,29812
915,6.47850964221,0,1,1,4,3,0,3,8,13,2015,33,29.0,10.25,0,30668
915,6.47850964221,0,1,1,4,3,0,2,8,12,2015,33,29.0,10.25,0,31524
915,6.47850964221,0,1,1,4,3,0,1,8,11,2015,33,29.0,10.25,0,32380
915,6.47850964221,0,1,1,4,3,0,0,8,10,2015,33,29.0,10.25,0,33236
915,6.47850964221,0,1,0,4,3,0,6,8,9,2015,32,29.0,10.0,0,34092
915,6.47850964221,0,1,0,4,3,0,5,8,8,2015,32,29.0,10.0,0,34948
915,6.47850964221,1,1,1,4,3,0,4,8,7,2015,32,29.0,10.0,0,35804
915,6.47850964221,1,1,1,4,3,0,3,8,6,2015,32,29.0,10.0,0,36660
915,6.47850964221,1,1,1,4,3,0,2,8,5,2015,32,29.0,10.0,0,37516
915,6.47850964221,1,1,1,4,3,0,1,8,4,2015,32,29.0,10.0,0,38372
915,6.47850964221,1,1,1,4,3,0,0,8,3,2015,32,29.0,10.0,0,39228
915,6.47850964221,0,1,0,4,3,0,6,8,2,2015,31,29.0,9.75,0,40084
915,6.47850964221,0,1,0,4,3,0,5,8,1,2015,31,29.0,9.75,0,40940
916,4.51085950652,1,0,0,1,1,0,3,9,17,2015,38,34.0,0.0,0,709
916,4.51085950652,1,0,0,1,1,0,2,9,16,2015,38,34.0,0.0,0,1565
916,4.51085950652,1,0,0,1,1,0,1,9,15,2015,38,34.0,0.0,0,2421
916,4.51085950652,1,0,0,1,1,0,0,9,14,2015,38,34.0,0.0,0,3277
916,4.51085950652,0,0,0,1,1,0,6,9,13,2015,37,34.0,0.0,0,4133
916,4.51085950652,0,0,0,1,1,0,5,9,12,2015,37,34.0,0.0,0,4989
916,4.51085950652,0,0,0,1,1,0,4,9,11,2015,37,34.0,0.0,0,5845
916,4.51085950652,0,0,0,1,1,0,3,9,10,2015,37,34.0,0.0,0,6701
916,4.51085950652,0,0,0,1,1,0,2,9,9,2015,37,34.0,0.0,0,7557
916,4.51085950652,0,0,0,1,1,0,1,9,8,2015,37,34.0,0.0,0,8413
916,4.51085950652,0,0,0,1,1,0,0,9,7,2015,37,34.0,0.0,0,9269
916,4.51085950652,0,0,0,1,1,0,6,9,6,2015,36,34.0,0.0,0,10125
916,4.51085950652,0,0,0,1,1,0,5,9,5,2015,36,34.0,0.0,0,10981
916,4.51085950652,1,0,0,1,1,0,4,9,4,2015,36,34.0,0.0,0,11837
916,4.51085950652,1,0,0,1,1,0,3,9,3,2015,36,34.0,0.0,0,12693
916,4.51085950652,1,0,0,1,1,0,2,9,2,2015,36,34.0,0.0,0,13549
916,4.51085950652,1,0,0,1,1,0,1,9,1,2015,36,34.0,0.0,0,14405
916,4.51085950652,1,0,0,1,1,0,0,8,31,2015,36,33.0,0.0,0,15261
916,4.51085950652,0,0,0,1,1,0,6,8,30,2015,35,33.0,0.0,0,16117
916,4.51085950652,0,0,0,1,1,0,5,8,29,2015,35,33.0,0.0,0,16973
916,4.51085950652,0,0,0,1,1,0,4,8,28,2015,35,33.0,0.0,0,17829
916,4.51085950652,0,0,0,1,1,0,3,8,27,2015,35,33.0,0.0,0,18685
916,4.51085950652,0,0,0,1,1,0,2,8,26,2015,35,33.0,0.0,0,19541
916,4.51085950652,0,0,0,1,1,0,1,8,25,2015,35,33.0,0.0,0,20397
916,4.51085950652,0,0,0,1,1,0,0,8,24,2015,35,33.0,0.0,0,21253
916,4.51085950652,0,0,0,1,1,0,6,8,23,2015,34,33.0,0.0,0,22109
916,4.51085950652,0,0,0,1,1,0,5,8,22,2015,34,33.0,0.0,0,22965
916,4.51085950652,1,0,0,1,1,0,4,8,21,2015,34,33.0,0.0,0,23821
916,4.51085950652,1,0,0,1,1,0,3,8,20,2015,34,33.0,0.0,0,24677
916,4.51085950652,1,0,0,1,1,0,2,8,19,2015,34,33.0,0.0,0,25533
916,4.51085950652,1,0,0,1,1,0,1,8,18,2015,34,33.0,0.0,0,26389
916,4.51085950652,1,0,0,1,1,0,0,8,17,2015,34,33.0,0.0,0,27245
916,4.51085950652,0,0,0,1,1,0,6,8,16,2015,33,33.0,0.0,0,28101
916,4.51085950652,0,0,0,1,1,0,5,8,15,2015,33,33.0,0.0,0,28957
916,4.51085950652,0,0,0,1,1,0,4,8,14,2015,33,33.0,0.0,0,29813
916,4.51085950652,0,0,0,1,1,0,3,8,13,2015,33,33.0,0.0,0,30669
916,4.51085950652,0,0,0,1,1,0,2,8,12,2015,33,33.0,0.0,0,31525
916,4.51085950652,0,0,1,1,1,0,1,8,11,2015,33,33.0,0.0,0,32381
916,4.51085950652,0,0,1,1,1,0,0,8,10,2015,33,33.0,0.0,0,33237
916,4.51085950652,0,0,0,1,1,0,6,8,9,2015,32,33.0,0.0,0,34093
916,4.51085950652,0,0,0,1,1,0,5,8,8,2015,32,33.0,0.0,0,34949
916,4.51085950652,1,0,1,1,1,0,4,8,7,2015,32,33.0,0.0,0,35805
916,4.51085950652,1,0,1,1,1,0,3,8,6,2015,32,33.0,0.0,0,36661
916,4.51085950652,1,0,1,1,1,0,2,8,5,2015,32,33.0,0.0,0,37517
916,4.51085950652,1,0,1,1,1,0,1,8,4,2015,32,33.0,0.0,0,38373
916,4.51085950652,1,0,1,1,1,0,0,8,3,2015,32,33.0,0.0,0,39229
916,4.51085950652,0,0,0,1,1,0,6,8,2,2015,31,33.0,0.0,0,40085
916,4.51085950652,0,0,0,1,1,0,5,8,1,2015,31,33.0,0.0,0,40941
917,8.88751459739,1,0,0,1,1,0,3,9,17,2015,38,67.0,0.0,0,710
917,8.88751459739,1,0,0,1,1,0,2,9,16,2015,38,67.0,0.0,0,1566
917,8.88751459739,1,0,0,1,1,0,1,9,15,2015,38,67.0,0.0,0,2422
917,8.88751459739,1,0,0,1,1,0,0,9,14,2015,38,67.0,0.0,0,3278
917,8.88751459739,0,0,0,1,1,0,6,9,13,2015,37,67.0,0.0,0,4134
917,8.88751459739,0,0,0,1,1,0,5,9,12,2015,37,67.0,0.0,0,4990
917,8.88751459739,0,0,0,1,1,0,4,9,11,2015,37,67.0,0.0,0,5846
917,8.88751459739,0,0,0,1,1,0,3,9,10,2015,37,67.0,0.0,0,6702
917,8.88751459739,0,0,0,1,1,0,2,9,9,2015,37,67.0,0.0,0,7558
917,8.88751459739,0,0,0,1,1,0,1,9,8,2015,37,67.0,0.0,0,8414
917,8.88751459739,0,0,0,1,1,0,0,9,7,2015,37,67.0,0.0,0,9270
917,8.88751459739,0,0,0,1,1,0,6,9,6,2015,36,67.0,0.0,0,10126
917,8.88751459739,0,0,0,1,1,0,5,9,5,2015,36,67.0,0.0,0,10982
917,8.88751459739,1,0,0,1,1,0,4,9,4,2015,36,67.0,0.0,0,11838
917,8.88751459739,1,0,0,1,1,0,3,9,3,2015,36,67.0,0.0,0,12694
917,8.88751459739,1,0,0,1,1,0,2,9,2,2015,36,67.0,0.0,0,13550
917,8.88751459739,1,0,0,1,1,0,1,9,1,2015,36,67.0,0.0,0,14406
917,8.88751459739,1,0,0,1,1,0,0,8,31,2015,36,66.0,0.0,0,15262
917,8.88751459739,0,0,0,1,1,0,6,8,30,2015,35,66.0,0.0,0,16118
917,8.88751459739,0,0,0,1,1,0,5,8,29,2015,35,66.0,0.0,0,16974
917,8.88751459739,0,0,0,1,1,0,4,8,28,2015,35,66.0,0.0,0,17830
917,8.88751459739,0,0,0,1,1,0,3,8,27,2015,35,66.0,0.0,0,18686
